Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
23:40:09,11/10/2022,7746906760,9484198252,1010.55,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Small_Fan_Out
10:19:26,10/26/2022,3638381665,5404151703,4133.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:57:58,10/11/2022,9447891232,8896501002,1634.0,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:30:48,10/13/2022,8818497881,1706129495,17837.48,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
22:36:08,11/2/2022,6551259656,7977669352,535.91,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:11:55,11/9/2022,9035905702,7838521759,2754.54,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
7:43:31,11/8/2022,1869280460,8110444773,750.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
9:16:14,10/26/2022,7978796886,1984657774,441.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:11:48,10/31/2022,5698329844,1176647180,7802.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:18:11,10/28/2022,4092552090,598893787,14521.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
21:23:33,10/8/2022,9967071805,2720595362,10079.47,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:02:23,10/10/2022,1043100856,8110319797,2889.46,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Group
22:08:05,11/5/2022,8753752554,9771709836,7556.29,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Foward
12:55:52,10/14/2022,5626821295,2032917499,3636.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:04:07,10/24/2022,9647167462,2076637514,6969.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
7:54:34,11/10/2022,9069029087,1110983024,1410.58,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:30:43,10/21/2022,5089833742,5958162083,7723.48,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:06:53,11/5/2022,6313053040,6870302427,3772.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
18:11:24,11/6/2022,125547196,1507138187,804.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
9:39:41,10/29/2022,8845990951,563119259,1553.98,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
7:20:49,11/3/2022,9921602916,2895911407,10386.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
9:21:53,10/11/2022,6871372147,5851890443,5234.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:12:37,10/25/2022,365630545,4492746945,10831.68,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:23:58,10/18/2022,2384042779,4485734148,18880.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:13:48,10/7/2022,2337289637,9543116061,7660.74,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:09:33,10/16/2022,2036708995,68733263,10480.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
8:25:58,11/12/2022,3347487496,5033632613,9724.04,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
16:52:27,11/10/2022,388535508,6534920938,1407.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
7:04:25,10/31/2022,425487738,2408488501,622.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:12:52,10/18/2022,2975530623,8278486897,11316.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
14:56:36,10/30/2022,1655101808,4445344857,124.16,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
9:31:45,11/4/2022,1048041143,1974156308,8440.92,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:30:21,10/31/2022,4202911081,7418479970,287.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:39:08,10/18/2022,2014744200,6429886963,193.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:12:27,10/17/2022,8887455977,9520717225,11622.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:46:35,11/3/2022,7683847722,6120462422,17292.87,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:57:41,11/4/2022,3082045053,1008020888,10084.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:22:59,10/12/2022,6025400200,951584778,329.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:29:02,10/26/2022,4702145766,9241256264,166.18,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
18:36:48,10/14/2022,8986844310,4339275880,7404.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:48:42,10/11/2022,7403675150,5321725770,177.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:39:06,10/20/2022,1288067390,4338483737,12514.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:18:34,11/2/2022,8287501002,8679169754,4688.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:04:31,10/28/2022,2569482592,1676104667,5615.46,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out
18:47:52,11/1/2022,941100617,686267482,9389.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:52:15,11/3/2022,9137599511,8857234337,24868.3,Euro,Mexican Peso,Austria,Mexico,Cross-border,0,Normal_Fan_In
3:28:24,10/14/2022,873235144,7494061205,11407.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
21:41:11,10/7/2022,3864603006,5858369125,20289.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
21:39:57,10/8/2022,5004112991,6349487543,4521.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:56:48,10/29/2022,6550961667,9900762397,6736.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
19:35:17,10/7/2022,8365941229,6444220418,8333.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
14:33:59,11/11/2022,3583758962,5962963704,5095.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
6:48:34,10/31/2022,7497858440,3402255853,14705.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:26:40,10/30/2022,5592967867,1226800066,766.27,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:14:29,10/30/2022,1664226749,6762852319,15056.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
22:51:36,10/27/2022,8225064651,6069257596,2268.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:15:39,10/12/2022,4062313426,545029920,4462.5,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
9:43:43,10/13/2022,3203488352,5029486613,28316.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:42:46,11/9/2022,4049865431,895063280,24093.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:55:02,10/22/2022,4109275762,3117144595,75.77,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
9:49:15,10/18/2022,8848492446,3576110767,251604.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Plus_Mutual
13:04:22,10/22/2022,679769191,3030497440,6675.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:47:15,11/1/2022,1890316524,2816473308,4622.31,US dollar,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
20:46:15,11/4/2022,5183737801,3059717203,5299.24,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
3:11:40,10/14/2022,324610061,3788779711,9026.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:34:25,11/2/2022,1852664029,6810395434,698.41,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
9:13:14,11/5/2022,4356735340,4011641683,5796.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:21:40,11/10/2022,2819114583,4098573893,691.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:56:39,10/13/2022,4889776777,8533981991,6320.97,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:08:07,11/6/2022,3178270704,9741722304,2301.0,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:30:46,11/8/2022,6368164790,5545579532,279612.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_single_large
23:43:40,10/12/2022,8987160101,1852607277,14.92,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
14:13:35,10/11/2022,9728858397,2822872306,1102.45,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:49:39,10/10/2022,2475836637,1968816394,20870.23,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:33:36,11/5/2022,5427652977,5647739470,4626.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:08:40,11/5/2022,4597809462,774039560,11104.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:41:44,10/19/2022,3198398682,853237461,4606.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:16:57,11/7/2022,5312582179,8047612414,7132.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:23:13,10/20/2022,3619433350,2414421686,8186.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:34:40,10/24/2022,6699971969,3650268282,6775.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:13:11,10/26/2022,9356378158,6450317728,114.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:43:04,11/3/2022,5851333419,6113913350,1257.67,Pakistani rupee,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:32:44,10/29/2022,9680389592,8631745179,6151.99,UK pounds,Euro,UK,UK,ACH,0,Normal_Fan_Out
13:45:21,11/1/2022,468293808,5839561410,666.26,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
20:44:10,10/23/2022,7861599801,8177873753,11633.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
18:31:03,10/26/2022,4877642201,2310644944,1889.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
2:19:39,10/16/2022,1689186917,4966364191,3545.24,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Small_Fan_Out
12:27:19,10/19/2022,3755334841,8338621286,4521.47,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:25:10,10/30/2022,8247218001,948700216,8737.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:54:16,10/8/2022,5904197157,5536513761,1462.17,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:23:35,11/2/2022,2067695523,8782367901,10942.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:26:07,11/6/2022,2598496279,8159351471,7600.02,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:44:21,10/24/2022,9814570694,678140311,1952.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:50:17,11/2/2022,4119695889,505167424,686.87,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Small_Fan_Out
10:59:50,11/6/2022,899077997,5721277865,18421.76,UK pounds,Moroccan dirham,UK,UK,Debit card,0,Normal_Mutual
17:00:05,11/11/2022,4521323242,9080374317,7783.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:21:17,10/10/2022,4258900635,2516545241,5134.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:32:37,10/12/2022,8922806679,1173416005,1338.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
15:40:53,10/31/2022,4270865741,420354603,6994.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
10:32:04,10/11/2022,9952318570,8829371750,189.0,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:43:31,11/1/2022,6097726305,2861134413,4691.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:16:14,10/22/2022,5167060432,2627365863,4842.95,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
18:50:12,10/25/2022,724029388,5464798218,9939.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
16:41:52,11/11/2022,2014402062,9370907216,1220.9,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Small_Fan_Out
23:02:31,10/13/2022,776807521,9177571217,7970.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:26:44,10/31/2022,3245056438,8921245157,6401.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:07:13,10/24/2022,8378879444,2672823379,17060.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
18:37:40,10/18/2022,2902895437,4905299954,6448.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
21:59:00,10/12/2022,5385838153,7512435556,971.19,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
9:34:37,10/31/2022,5056882246,2572808199,6317.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
21:17:46,11/3/2022,9544431251,6778954044,1659.87,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Group
10:15:53,11/5/2022,20520219,6068002502,7010.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
6:55:47,10/20/2022,8010983322,8386917473,13288.91,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:28:40,10/10/2022,1706921776,2869165860,5589.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:52:05,10/22/2022,5834842268,4029780023,6749.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:04:48,10/25/2022,2922234137,6771424972,3053.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:04:49,11/7/2022,5576907712,8900015649,141.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:07:51,10/8/2022,9711400591,6506513900,732.6,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:29:47,10/16/2022,4969420985,4572217620,189.24,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
16:17:39,10/9/2022,7841445194,1029943585,6279.8,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Fan_Out
10:35:24,11/3/2022,1841283224,4493722423,11549.03,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Fan_Out
23:25:44,10/10/2022,8679835479,1593321402,13892.07,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
5:15:39,11/2/2022,7616106156,2170399894,8824.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
2:46:51,10/11/2022,4696430383,1136341826,7947.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:32:21,10/26/2022,3767052487,5044257318,5980.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:47:09,11/2/2022,4980837418,1395404557,449122.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_single_large
11:42:04,10/28/2022,260029339,3200822750,11061.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:43:18,10/20/2022,788244262,7300258718,7945.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:24:18,10/24/2022,654954856,5880165158,17318.56,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:02:37,10/20/2022,6940605997,5284048084,1503.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:55:11,10/27/2022,206259119,6697959349,11965.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
5:04:38,10/30/2022,7265570873,4438019717,7920.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
16:29:15,11/8/2022,4636916468,2942553877,13890.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:59:08,11/2/2022,8108738719,9241191711,19948.27,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:50:55,11/8/2022,3970328231,8915239131,5365.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:02:19,11/6/2022,1143826492,4677484519,7535.63,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
20:07:45,10/18/2022,5901164943,3524798110,5138.52,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out
6:51:19,10/8/2022,6340007440,4316483340,331.41,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
21:38:14,10/31/2022,1373743599,9312914290,4469.62,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Fan_Out
19:52:29,10/16/2022,701357206,8710515301,1519.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:15:49,10/22/2022,6286434136,2079922382,12336.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:28:28,10/25/2022,1703331502,8660508048,9246.85,Swiss franc,Naira,Switzerland,Nigeria,Cross-border,0,Normal_Fan_Out
5:14:47,10/13/2022,5658926781,225123697,7189.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
4:20:03,10/20/2022,116550819,5109756158,2727.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
18:55:27,11/9/2022,4760556582,3782106854,9143.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
9:23:31,10/11/2022,5194203969,1582788659,743.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:22:11,11/8/2022,9023181723,8570187620,22530.43,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
10:16:15,10/22/2022,6843774443,812155747,1973.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:40:50,10/25/2022,6608256350,8952498088,5232.6,Indian rupee,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
8:21:51,10/29/2022,5799916960,9183215487,24731.0,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_Out
10:56:09,10/24/2022,9953013714,2017802506,1056.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:53:30,10/20/2022,2209652373,3098778539,4799.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
19:02:34,11/8/2022,5588298896,2364763221,176.81,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:39:19,10/21/2022,735534497,3591462788,16630.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:18:58,10/27/2022,2456057901,1227954939,8711.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
3:22:16,10/30/2022,9894654412,8867167231,264.63,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
19:32:49,10/15/2022,598102639,8552591052,940.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:18:17,10/11/2022,3835880796,1573355870,488.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
22:39:47,10/12/2022,2123034566,9323821244,4974.02,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Periodical
13:27:48,10/28/2022,124487080,8751565706,10028.63,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
4:36:58,11/3/2022,1528094038,3512778033,1355.15,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:27:16,10/30/2022,4679736772,2917121309,6525.61,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:03:41,10/26/2022,382875742,1377139876,951.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
18:45:44,10/9/2022,7338241769,4816868586,1334.67,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Small_Fan_Out
11:59:41,10/9/2022,8494434674,2678621407,3635.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
4:40:52,10/8/2022,2910805457,5810045811,467.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
3:43:21,10/14/2022,3833011382,9870638939,6747.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
8:00:11,11/8/2022,7044595337,1301407988,13810.57,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Periodical
10:44:56,10/20/2022,2079167703,5562740540,6364.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:48:01,10/12/2022,8278374434,3774713147,5622.1,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
7:40:26,11/11/2022,8646744730,7181464574,30348.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Mutual
9:50:39,10/13/2022,6327106864,3228868312,5431.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
14:36:13,10/19/2022,8148564988,8132480156,1923.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:45:47,10/29/2022,4122593237,7762356785,2026.5,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Foward
13:26:01,10/27/2022,5739941275,6109453660,4400.02,Dirham,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:11:17,11/10/2022,953036784,9582868980,5010.66,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
14:48:07,10/11/2022,5118116049,5691022719,3093.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:02:17,10/29/2022,6572303705,9616007106,5410.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:34:08,10/29/2022,6708292258,2458304145,35807.52,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
14:50:28,11/1/2022,6070440970,6633049115,5418.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
22:56:29,10/15/2022,4517354474,7903315787,1632.85,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:34:58,10/7/2022,5021785800,4851478280,4476.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
22:34:07,10/16/2022,7768954492,5177021256,515.52,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:18:14,10/11/2022,9950473080,7228065663,10197.39,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
21:07:54,10/12/2022,7300126610,4960130016,7469.93,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_Out
13:28:34,10/12/2022,7199905498,3295023965,241.65,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
9:11:26,10/18/2022,6683441694,6358688861,1439.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
5:12:55,10/11/2022,3114444835,5904785681,14387.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:50:03,10/25/2022,6568530281,467430414,7489.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:59:14,10/28/2022,7146043409,520060708,180.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:06:32,10/15/2022,5682858918,9825912384,5413.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:20:34,10/24/2022,7799817971,783422910,2624.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:25:31,10/8/2022,4419556317,9393636856,3623.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:22:26,10/18/2022,9842218759,6882986848,14066.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:38:30,10/15/2022,4484166589,2815093565,18573.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:26:36,10/16/2022,6964466154,3242512601,6682.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:34:05,10/30/2022,8600542721,871893290,2498.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
20:11:32,10/19/2022,4611863108,8669033661,17674.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:33:26,11/2/2022,270405806,9784092153,1733.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:15:49,10/9/2022,6739152339,1360535431,706.63,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Small_Fan_Out
15:40:20,10/23/2022,3998401001,8177873753,4649.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
21:18:40,10/22/2022,8269920403,6213242900,18516.77,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
23:26:47,10/14/2022,7435630640,5407045080,7129.99,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_Out
8:35:16,11/2/2022,1140842488,8338562032,2943.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
22:50:52,10/17/2022,2138890430,5134557117,6617.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
17:05:36,10/17/2022,1077437934,5553368378,7311.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:01:24,10/31/2022,3973799849,6783482156,3039.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:30:27,10/28/2022,9095267253,1106034780,835.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:37:08,10/17/2022,1281181704,2833618531,15653.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
4:20:09,10/19/2022,2440247847,9846288597,6514.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
14:01:31,11/3/2022,9314984552,8892965790,8297.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:33:01,10/8/2022,1639387185,1404359075,7999.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
2:45:34,11/3/2022,9392700144,7258060205,5032.11,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Fan_Out
13:33:44,11/11/2022,3390207591,1245200356,9812.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
18:57:14,10/22/2022,169006692,1830024288,5154.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
